condition,model,test_case_id,problem,recipe,category,difficulty,cause_accuracy,solution_appropriateness,scientific_accuracy,overall
kg_augmented,LLaMA 3.1 8B,24,Curry paste is overwhelmingly bitter and borderline inedible because the white lemon pith was processed into the paste instead of just the zest.,Thai Curry Paste,ingredient prep,medium,0.7,0.05263157894736842,0.2857142857142857,0.3582
kg_augmented,LLaMA 3.1 8B,25,"The green curry is dark, oily, and the delicate herbal notes are drowned out after using coconut paste as a 1:1 substitute for milk.",Thai Green Curry,thai,medium,0.3125,0.5,0.0,0.325
kg_augmented,LLaMA 3.1 8B,26,"The Sichuan pepper provides no numbing sensation or flavor (tastes like ""dust"") even after being ground into a fine powder",Sichuan Chilli Oil,chinese,easy,0.08333333333333333,0.15384615384615385,0.2,0.1349
kg_augmented,LLaMA 3.1 8B,27,"The soup remains thin and watery, or the starch forms ""dumplings"" (clumps) instead of thickening the broth evenly.",Egg Drop Soup,soup,easy,0.15384615384615385,0.058823529411764705,0.3333333333333333,0.1517
kg_augmented,LLaMA 3.1 8B,28,"Monkfish cheeks are inedibly salty and slightly ""cured"" after being left in the fridge with too much salt for too long.",Pan-Seared Monkfish Cheeks,seafood,medium,0.25,0.2,0.3,0.24
kg_augmented,LLaMA 3.1 8B,29,"The vegan ice cream has a grainy, ""oatmeal-like"" texture and a heavy, dense mouthfeel instead of being smooth and creamy.",Matcha Tofu Ice Cream,dessert,easy,0.0,0.047619047619047616,0.4,0.099
kg_augmented,LLaMA 3.1 8B,30,No instant yeast,Yeasted Banana Sandwich Bread,substitution,medium,0.0,0.7142857142857143,0.14285714285714285,0.3143
kg_augmented,LLaMA 3.1 8B,31,"Sautéed mushrooms are rubbery, tough, and ""slimy"" instead of being tender and meaty.",Sautéed Cremini Mushrooms,ingredient prep,easy,0.0,0.1875,0.42857142857142855,0.1607
kg_augmented,LLaMA 3.1 8B,32,"The black sesame paste remains stuck in a crumbly, sandy texture and won't turn into a smooth, glossy liquid despite 60 minutes of processing.",Black Sesame Paste,ingredient prep,medium,0.16666666666666666,0.20833333333333334,0.1,0.17
kg_augmented,LLaMA 3.1 8B,33,My pie crust cracks and breaks apart while I am rolling it out.,Classic Pie Crust,baking,medium,0.0,0.13333333333333333,0.25,0.1033
kg_augmented,LLaMA 3.1 8B,34,"The cakes fail to ""bloom"" (split open) and instead result in dense, domed tops similar to standard cupcakes due to using flour instead of arrowroot powder",Vietnamese Bánh Thuẫn,baking,hard,0.125,0.2222222222222222,0.2727272727272727,0.1934
kg_augmented,LLaMA 3.1 8B,35,The bottom of my fruit pie is pale and soggy after baking.,Berry Pie,baking,easy,0.0,0.18181818181818182,0.0,0.0727
kg_augmented,LLaMA 3.1 8B,36,My cake sank in the center after taking it out of the oven.,Vanilla Layer Cake,baking,easy,0.0,0.0,0.0,0.0
kg_augmented,LLaMA 3.1 8B,37,"The frosting is overly soft, soup-like, and fails to hold a peak after substituting 100% of the butter with cream cheese.",Swiss Meringue Buttercream,baking,medium,0.5,0.5714285714285714,0.5,0.5286
kg_augmented,LLaMA 3.1 8B,38,The giant octopus legs turned out tough and rubbery despite being pre-tenderized before cooking.,Grilled Giant Octopus Legs,seafood,medium,0.2857142857142857,0.0,0.45454545454545453,0.2052
kg_augmented,LLaMA 3.1 8B,39,"The cookie spread is extremely grainy and ""sandy"" despite high-speed blending to the point of the mixture steaming.",Biscoff Cookie Spread,dessert,medium,0.09090909090909091,0.4,0.18181818181818182,0.2327
kg_augmented,LLaMA 3.1 8B,40,"Raw onions are overpowering, causing a harsh ""sulfur"" bite and a lingering aftertaste that lasts for hours.",Pico de Gallo,ingredient prep,easy,0.36363636363636365,0.5,0.7272727272727273,0.4909
kg_augmented,LLaMA 3.1 8B,41,"cannot find ""Lady Fingers"" in local UK/Ireland supermarkets for a Tiramisu recipe.",Tiramisu,substitution,easy,0.0,0.0625,0.0,0.025
kg_augmented,LLaMA 3.1 8B,42,No dry milk available,No-Knead Whole Wheat Bread,substitution,medium,0.0,0.1,0.5714285714285714,0.1543
kg_augmented,LLaMA 3.1 8B,43,cannot find lactose-free heavy cream and wants to know if melting butter into lactose-free half-and-half will work for ice cream.,Lactose-free Ice cream,substitution,medium,0.0,0.0,0.9090909090909091,0.1818
kg_augmented,LLaMA 3.1 8B,44,needs a egg substitute for potato latkes that ensures they don't fall apart during frying.,Potato Latkes,substitution,easy,0.6923076923076923,0.36363636363636365,0.3333333333333333,0.489
kg_augmented,LLaMA 3.1 8B,45,No vegetable oil,Whole Grain Banana Bread,substitution,medium,0.0,0.18181818181818182,0.2,0.1127
kg_augmented,LLaMA 3.1 8B,46,"making Manakish (Za'atar Flatbread) but has no pre-mixed Za'atar and is allergic to sumac, the primary acid component.",Manakish Bi Za'atar,substitution,medium,0.6363636363636364,0.25,0.2727272727272727,0.4091
kg_augmented,LLaMA 3.1 8B,47,My pie crust shrinks down the sides while baking.,Blind-Baked Pie Crust,baking,easy,0.0,0.4444444444444444,0.5,0.2778
kg_augmented,LLaMA 3.1 8B,48,My blind-baked crust puffs up despite pie weights.,Blind-Baked Pie Crust,baking,medium,0.0,0.0,0.5,0.1
kg_augmented,LLaMA 3.1 8B,49,The edges of my pie crust brown too quickly.,Double-Crust Fruit Pie,baking,easy,0.0,0.4444444444444444,0.75,0.3278
kg_augmented,LLaMA 3.1 8B,50,My lattice top collapsed into the filling during baking.,Lattice-Top Fruit Pie,baking,medium,0.16666666666666666,0.125,0.0,0.1167
kg_augmented,LLaMA 3.1 8B,51,My fruit pie filling never sets even after cooling.,Apple Pie,starch cookery,medium,0.0,0.125,0.0,0.05
kg_augmented,LLaMA 3.1 8B,52,My pie crust looks dull and pale.,Hand Pie Crust,substitution,easy,0.0,0.16666666666666666,0.5,0.1667
kg_augmented,LLaMA 3.1 8B,53,Bottom crust is fully baked but tastes tough.,Single-Crust Pie,baking,medium,0.0,0.0,0.5,0.1
kg_augmented,LLaMA 3.1 8B,54,My crimped edges lost their shape in the oven.,Decorative Pie Crust,baking,easy,0.0,0.16666666666666666,0.0,0.0667
kg_augmented,LLaMA 3.1 8B,55, My fruit boiled over and burned on the oven floor.,Berry Pie,baking,medium,0.0,0.2222222222222222,0.0,0.0889
kg_augmented,LLaMA 3.1 8B,56,My pie filling is cloudy instead of glossy.,Cherry Pie,substitution,medium,0.14285714285714285,0.16666666666666666,0.0,0.1238
kg_augmented,LLaMA 3.1 8B,57,My pie leaks butter during baking.,All-Butter Pie Crust,baking,easy,0.0,0.14285714285714285,0.7142857142857143,0.2
kg_augmented,LLaMA 3.1 8B,58,The bottom crust is greasy instead of crisp.,Custard Pie,baking,medium,0.25,0.0,0.75,0.25
kg_augmented,LLaMA 3.1 8B,59,My pie filling bubbles unevenly.,Apple Pie,baking,easy,0.2,0.25,0.5,0.28
kg_augmented,LLaMA 3.1 8B,60,My crust blistered and formed bubbles after baking.,Blind-Baked Pie Crust,baking,easy,0.2,0.0,0.375,0.155
kg_augmented,LLaMA 3.3 70B,1,My hollandaise sauce is thin and won't thicken up.,Hollandaise Sauce,sauce emulsions,medium,0.23076923076923078,0.2857142857142857,0.45454545454545453,0.2975
kg_augmented,LLaMA 3.3 70B,2,My steak is gray and has no crust after searing.,Pan-Seared Ribeye Steak,protein cookery,easy,0.16666666666666666,0.125,0.4444444444444444,0.2056
kg_augmented,LLaMA 3.3 70B,3,My chocolate ganache looks grainy and oily.,Chocolate Ganache,sauce emulsions,medium,0.3333333333333333,0.0,0.5555555555555556,0.2444
kg_augmented,LLaMA 3.3 70B,4,My hard-boiled eggs are impossible to peel.,Hard-Boiled Eggs,protein cookery,easy,0.4,0.16666666666666666,0.2,0.2667
kg_augmented,LLaMA 3.3 70B,5,My pesto turned brown almost immediately.,Blanched Basil Pesto,sauce emulsions,easy,0.5,0.4166666666666667,0.36363636363636365,0.4394
kg_augmented,LLaMA 3.3 70B,6,My cookies spread into one giant flat sheet.,Chocolate Chip Cookies,baking,easy,0.0,0.09090909090909091,0.0,0.0364
kg_augmented,LLaMA 3.3 70B,7,My scrambled eggs are weeping water and are rubbery.,Scrambled Eggs,protein cookery,easy,0.38461538461538464,0.4444444444444444,0.1,0.3516
kg_augmented,LLaMA 3.3 70B,8,My mac and cheese sauce is grainy and the cheese is clumping.,Macaroni and Cheese,starch emulsions,easy,0.07692307692307693,0.0,0.5454545454545454,0.1399
kg_augmented,LLaMA 3.3 70B,9,My burgers are falling apart on the grill.,Ultra-Smashed Burger,protein cookery,easy,0.041666666666666664,0.0,0.18181818181818182,0.053
kg_augmented,LLaMA 3.3 70B,10,My garlic turned bitter and black in the oil.,Spaghetti Aglio e Olio,protein cookery,easy,0.375,0.4444444444444444,0.4,0.4078
kg_augmented,LLaMA 3.3 70B,11,My mayonnaise won't emulsify; it's just oil and yellow liquid.,Immersion Blender Mayo,sauce emulsions,medium,0.23076923076923078,0.21428571428571427,0.4166666666666667,0.2614
kg_augmented,LLaMA 3.3 70B,12,My chicken breast is dry and stringy.,Pan-Roasted Chicken Breast,protein cookery,medium,0.058823529411764705,0.10344827586206896,0.1,0.0849
kg_augmented,LLaMA 3.3 70B,13,My stir-fry is soggy and boiling in its own juice.,Vegetable Stir-Fry,protein cookery,medium,0.0,0.0,0.3333333333333333,0.0667
kg_augmented,LLaMA 3.3 70B,14,My whipped cream is turning into lumpy butter.,Whipped Cream,sauce emulsions,easy,0.4444444444444444,0.1111111111111111,0.5454545454545454,0.3313
kg_augmented,LLaMA 3.3 70B,15,My mashed potatoes are sticky like glue.,Mashed Potatoes,baking,easy,0.1,0.18181818181818182,0.2,0.1527
kg_augmented,LLaMA 3.3 70B,16,My chocolate chips seized into a dry clump in the microwave.,Microwave Chocolate Ganache,sauce emulsions,easy,0.1111111111111111,0.0,0.4444444444444444,0.1333
kg_augmented,LLaMA 3.3 70B,17,My vinaigrette separates the second I stop shaking it.,Vinaigrette,sauce emulsions,easy,0.1111111111111111,0.3333333333333333,0.5,0.2778
kg_augmented,LLaMA 3.3 70B,18,My rice is mushy and stuck together.,White Rice,starch cookery,easy,0.26666666666666666,0.06060606060606061,0.4,0.2109
kg_augmented,LLaMA 3.3 70B,19,My muffins have huge holes (tunnels) inside.,Blueberry Muffins,baking,easy,0.5555555555555556,0.5555555555555556,0.36363636363636365,0.5172
kg_augmented,LLaMA 3.3 70B,20,My caramel is grainy and full of sugar crystals.,Caramel Sauce,sauce emulsions,medium,0.1111111111111111,0.0,0.3,0.1044
kg_augmented,LLaMA 3.3 70B,21,"Chicken breast is dry, tough, and lacks the signature juicy/springy texture.",Hainanese Chicken Rice,protein cookery,medium,0.125,0.23076923076923078,0.0,0.1423
kg_augmented,LLaMA 3.3 70B,22,"Bottled black truffle is flavorless or ""rubbery"" when cooked on pizza.",Truffle & Mushroom Pizza,baking,easy,0.16666666666666666,0.3,0.36363636363636365,0.2594
kg_augmented,LLaMA 3.3 70B,23,"Mushroom sauce is too thin/light and lacks a rich, glossy texture.",White wine & Mushroom Sauce,sauce emulsions,easy,0.0,0.2727272727272727,0.36363636363636365,0.1818
kg_augmented,LLaMA 3.3 70B,24,Curry paste is overwhelmingly bitter and borderline inedible because the white lemon pith was processed into the paste instead of just the zest.,Thai Curry Paste,ingredient prep,medium,0.7,0.0,0.2857142857142857,0.3371
kg_augmented,LLaMA 3.3 70B,25,"The green curry is dark, oily, and the delicate herbal notes are drowned out after using coconut paste as a 1:1 substitute for milk.",Thai Green Curry,thai,medium,0.3125,0.5,0.0,0.325
kg_augmented,LLaMA 3.3 70B,26,"The Sichuan pepper provides no numbing sensation or flavor (tastes like ""dust"") even after being ground into a fine powder",Sichuan Chilli Oil,chinese,easy,0.3333333333333333,0.3076923076923077,0.1,0.2764
kg_augmented,LLaMA 3.3 70B,27,"The soup remains thin and watery, or the starch forms ""dumplings"" (clumps) instead of thickening the broth evenly.",Egg Drop Soup,soup,easy,0.07692307692307693,0.23529411764705882,0.4166666666666667,0.2082
kg_augmented,LLaMA 3.3 70B,28,"Monkfish cheeks are inedibly salty and slightly ""cured"" after being left in the fridge with too much salt for too long.",Pan-Seared Monkfish Cheeks,seafood,medium,0.3333333333333333,0.4,0.3,0.3533
kg_augmented,LLaMA 3.3 70B,29,"The vegan ice cream has a grainy, ""oatmeal-like"" texture and a heavy, dense mouthfeel instead of being smooth and creamy.",Matcha Tofu Ice Cream,dessert,easy,0.3,0.14285714285714285,0.1,0.1971
kg_augmented,LLaMA 3.3 70B,30,No instant yeast,Yeasted Banana Sandwich Bread,substitution,medium,0.0,0.5714285714285714,0.2857142857142857,0.2857
kg_augmented,LLaMA 3.3 70B,31,"Sautéed mushrooms are rubbery, tough, and ""slimy"" instead of being tender and meaty.",Sautéed Cremini Mushrooms,ingredient prep,easy,0.07692307692307693,0.3125,0.5714285714285714,0.2701
kg_augmented,LLaMA 3.3 70B,32,"The black sesame paste remains stuck in a crumbly, sandy texture and won't turn into a smooth, glossy liquid despite 60 minutes of processing.",Black Sesame Paste,ingredient prep,medium,0.1111111111111111,0.16666666666666666,0.1,0.1311
kg_augmented,LLaMA 3.3 70B,33,My pie crust cracks and breaks apart while I am rolling it out.,Classic Pie Crust,baking,medium,0.16666666666666666,0.2,0.0,0.1467
kg_augmented,LLaMA 3.3 70B,34,"The cakes fail to ""bloom"" (split open) and instead result in dense, domed tops similar to standard cupcakes due to using flour instead of arrowroot powder",Vietnamese Bánh Thuẫn,baking,hard,0.625,0.2222222222222222,0.2727272727272727,0.3934
kg_augmented,LLaMA 3.3 70B,35,The bottom of my fruit pie is pale and soggy after baking.,Berry Pie,baking,easy,0.07692307692307693,0.18181818181818182,0.0,0.1035
kg_augmented,LLaMA 3.3 70B,36,My cake sank in the center after taking it out of the oven.,Vanilla Layer Cake,baking,easy,0.0,0.07142857142857142,0.0,0.0286
kg_augmented,LLaMA 3.3 70B,37,"The frosting is overly soft, soup-like, and fails to hold a peak after substituting 100% of the butter with cream cheese.",Swiss Meringue Buttercream,baking,medium,0.5,0.5714285714285714,0.5,0.5286
kg_augmented,LLaMA 3.3 70B,38,The giant octopus legs turned out tough and rubbery despite being pre-tenderized before cooking.,Grilled Giant Octopus Legs,seafood,medium,0.07142857142857142,0.0,0.2727272727272727,0.0831
kg_augmented,LLaMA 3.3 70B,39,"The cookie spread is extremely grainy and ""sandy"" despite high-speed blending to the point of the mixture steaming.",Biscoff Cookie Spread,dessert,medium,0.2727272727272727,0.4,0.18181818181818182,0.3055
kg_augmented,LLaMA 3.3 70B,40,"Raw onions are overpowering, causing a harsh ""sulfur"" bite and a lingering aftertaste that lasts for hours.",Pico de Gallo,ingredient prep,easy,0.36363636363636365,0.6111111111111112,0.36363636363636365,0.4626
kg_augmented,LLaMA 3.3 70B,41,"cannot find ""Lady Fingers"" in local UK/Ireland supermarkets for a Tiramisu recipe.",Tiramisu,substitution,easy,0.0,0.125,0.0,0.05
kg_augmented,LLaMA 3.3 70B,42,No dry milk available,No-Knead Whole Wheat Bread,substitution,medium,0.0,0.4,0.5714285714285714,0.2743
kg_augmented,LLaMA 3.3 70B,43,cannot find lactose-free heavy cream and wants to know if melting butter into lactose-free half-and-half will work for ice cream.,Lactose-free Ice cream,substitution,medium,0.14285714285714285,0.2,0.5454545454545454,0.2462
kg_augmented,LLaMA 3.3 70B,44,needs a egg substitute for potato latkes that ensures they don't fall apart during frying.,Potato Latkes,substitution,easy,0.15384615384615385,0.36363636363636365,0.3333333333333333,0.2737
kg_augmented,LLaMA 3.3 70B,45,No vegetable oil,Whole Grain Banana Bread,substitution,medium,0.0,0.36363636363636365,0.3,0.2055
kg_augmented,LLaMA 3.3 70B,46,"making Manakish (Za'atar Flatbread) but has no pre-mixed Za'atar and is allergic to sumac, the primary acid component.",Manakish Bi Za'atar,substitution,medium,0.45454545454545453,0.25,0.45454545454545453,0.3727
kg_augmented,LLaMA 3.3 70B,47,My pie crust shrinks down the sides while baking.,Blind-Baked Pie Crust,baking,easy,0.2857142857142857,0.3333333333333333,0.75,0.3976
kg_augmented,LLaMA 3.3 70B,48,My blind-baked crust puffs up despite pie weights.,Blind-Baked Pie Crust,baking,medium,0.16666666666666666,0.1111111111111111,1.0,0.3111
kg_augmented,LLaMA 3.3 70B,49,The edges of my pie crust brown too quickly.,Double-Crust Fruit Pie,baking,easy,0.0,0.5555555555555556,0.75,0.3722
kg_augmented,LLaMA 3.3 70B,50,My lattice top collapsed into the filling during baking.,Lattice-Top Fruit Pie,baking,medium,0.16666666666666666,0.25,0.0,0.1667
kg_augmented,LLaMA 3.3 70B,51,My fruit pie filling never sets even after cooling.,Apple Pie,starch cookery,medium,0.25,0.125,0.0,0.15
kg_augmented,LLaMA 3.3 70B,52,My pie crust looks dull and pale.,Hand Pie Crust,substitution,easy,0.16666666666666666,0.8333333333333334,0.75,0.55
kg_augmented,LLaMA 3.3 70B,53,Bottom crust is fully baked but tastes tough.,Single-Crust Pie,baking,medium,0.3333333333333333,0.0,0.25,0.1833
kg_augmented,LLaMA 3.3 70B,54,My crimped edges lost their shape in the oven.,Decorative Pie Crust,baking,easy,0.2,0.3333333333333333,0.0,0.2133
kg_augmented,LLaMA 3.3 70B,55, My fruit boiled over and burned on the oven floor.,Berry Pie,baking,medium,0.0,0.4444444444444444,0.0,0.1778
kg_augmented,LLaMA 3.3 70B,56,My pie filling is cloudy instead of glossy.,Cherry Pie,substitution,medium,0.0,0.0,0.0,0.0
kg_augmented,LLaMA 3.3 70B,57,My pie leaks butter during baking.,All-Butter Pie Crust,baking,easy,0.2,0.14285714285714285,0.7142857142857143,0.28
kg_augmented,LLaMA 3.3 70B,58,The bottom crust is greasy instead of crisp.,Custard Pie,baking,medium,0.25,0.1111111111111111,1.0,0.3444
kg_augmented,LLaMA 3.3 70B,59,My pie filling bubbles unevenly.,Apple Pie,baking,easy,0.4,0.375,0.5,0.41
kg_augmented,LLaMA 3.3 70B,60,My crust blistered and formed bubbles after baking.,Blind-Baked Pie Crust,baking,easy,0.2,0.0,0.5,0.18
